Date,Open,High,Low,Close,Adj Close,Volume;Adj CloseBTC
2018-10-03,226.406998,226.457993,213.970993,220.488998,220.488998,1683930000;238.729996
2018-10-04,220.445999,226.147995,220.089996,222.218002,222.218002,1479500000;238.259003
2018-10-05,222.266998,228.319000,220.957001,227.600998,227.600998,1547330000;240.382996
2018-10-06,227.552002,227.925995,224.246002,225.119995,225.119995,1505070000;246.063004
2018-10-07,225.434998,226.369995,222.996002,226.119003,226.119003,1470480000;242.968994
2018-10-08,226.509003,230.764999,224.557007,229.255005,229.255005,1470740000;242.304001
2018-10-09,229.710007,230.160995,226.401001,227.981995,227.981995,1405130000;243.931
2018-10-10,227.615005,227.707001,224.494995,225.768997,225.768997,1384040000;244.940994
2018-10-11,225.610001,225.610001,189.283005,189.498993,189.498993,2167620000;247.050003
2018-10-12,188.707001,199.401001,188.707001,196.727005,196.727005,1487900000;245.307999
2018-10-13,196.363998,201.279007,196.363998,199.841003,199.841003,1167610000;249.507996
2018-10-14,199.690994,201.826996,195.242996,195.714996,195.714996,1169260000;251.988998
2018-10-15,195.270004,222.117996,194.158997,209.703995,209.703995,2865830000;254.320007
2018-10-16,209.628006,212.173004,207.983994,210.119995,210.119995,1532280000;262.868988
2018-10-17,210.216995,211.125000,205.927994,207.082993,207.082993,1444130000;270.640015
2018-10-18,207.404007,208.470001,201.742996,203.352005,203.352005,1365860000;261.643005
2018-10-19,203.257004,204.662994,201.843994,203.727005,203.727005,1264480000;263.437012
2018-10-20,203.514999,206.222000,203.085007,205.429993,205.429993,1238780000;269.463013
2018-10-21,205.389999,208.154999,204.621002,205.141998,205.141998,1190300000;266.272003
2018-10-22,205.173996,206.932007,203.376999,204.044006,204.044006,1328980000;274.02301
2018-10-23,204.016006,205.151001,201.910995,204.335999,204.335999,1237490000;276.496002
2018-10-24,204.126999,205.580994,203.354004,203.852005,203.852005,1102220000;281.653992
2018-10-25,203.867996,204.132004,201.822998,202.718994,202.718994,1102900000;283.679993
2018-10-26,202.335999,204.779999,201.550995,203.328995,203.328995,1161310000;285.299988
2018-10-27,203.356003,206.082001,203.126007,204.210007,204.210007,1084810000;293.787994
2018-10-28,204.509995,205.919006,203.522995,205.365997,205.365997,1139140000;304.618011
2018-10-29,205.173996,205.597000,195.733994,197.246994,197.246994,1517230000;313.855011
2018-10-30,197.203003,198.121994,196.350998,197.556000,197.556000,1363500000;328.015015
2018-10-31,197.649002,198.337997,196.531006,197.380997,197.380997,1442380000;314.165985
2018-11-01,197.537003,203.753998,197.328003,198.871994,198.871994,1336700000;325.431
2018-11-02,198.981995,201.268997,198.755005,200.634995,200.634995,1451870000;361.188995
2018-11-03,200.740005,200.740005,199.524994,200.186005,200.186005,1307150000;403.416992
2018-11-04,200.158005,211.272003,198.985992,207.485992,207.485992,1749300000;411.562988
2018-11-05,207.100006,210.819000,206.572998,209.091003,209.091003,1613510000;386.354004
2018-11-06,209.473999,218.451996,207.893997,218.451996,218.451996,1856940000;374.470001
2018-11-07,218.899002,221.651993,216.796005,217.182999,217.182999,1927830000;386.481995
2018-11-08,217.326996,218.337997,212.199005,212.231003,212.231003,1769080000;373.368011
2018-11-09,211.987000,213.315994,209.514999,210.074005,210.074005,1554750000;380.256989
2018-11-10,209.975006,213.856995,209.804993,212.533005,212.533005,1377760000;336.819
2018-11-11,212.479004,212.998993,208.867996,211.339996,211.339996,1501600000;311.084015
2018-11-12,211.513000,212.623001,208.923996,210.417999,210.417999,1452380000;338.152008
2018-11-13,210.149002,210.514999,206.134995,206.826004,206.826004,1610260000;336.752991
2018-11-14,206.533997,207.044998,174.084000,181.397003,181.397003,2595330000;332.906006
2018-11-15,181.899002,184.251007,170.188995,180.806000,180.806000,2638410000;320.165985
2018-11-16,180.865005,181.350006,173.126007,175.177002,175.177002,2015330000;330.751007
2018-11-17,175.360001,175.850998,172.869003,174.001007,174.001007,1832800000;335.093994
2018-11-18,174.175003,179.151993,174.175003,177.067001,177.067001,1810920000;334.589996
2018-11-19,177.179001,177.179001,147.850998,149.175003,149.175003,2745160000;326.148987
2018-11-20,148.811005,151.253006,126.360001,130.339005,130.339005,3134410000;322.022003
2018-11-21,131.141998,138.889999,125.758003,136.701004,136.701004,2685930000;326.927002
2018-11-22,136.811005,137.740005,126.706001,126.706001,126.706001,1792150000;324.536011
2018-11-23,126.418999,127.028000,119.558998,123.295998,123.295998,1998010000;323.04599
2018-11-24,123.304001,126.788002,110.824997,113.494003,113.494003,1800960000;320.04599
2018-11-25,113.125999,118.880997,101.769997,116.449997,116.449997,2466750000;328.205994
2018-11-26,116.343002,118.200996,104.892998,108.334999,108.334999,2139490000;352.68399
2018-11-27,107.913002,111.842003,102.452003,110.010002,110.010002,2320010000;358.041992
2018-11-28,110.197998,126.047997,110.197998,122.438004,122.438004,2673470000;357.381012
2018-11-29,122.721550,123.229721,115.297691,117.542648,117.542648,2196099151;371.294006
2018-11-30,117.728096,119.423767,111.744965,113.171417,113.171417,2020748396;377.321014
2018-12-01,113.397758,120.841454,111.619125,118.635559,118.635559,2131475768;362.488007
2018-12-02,118.268150,120.562050,116.092041,116.388901,116.388901,1856199149;359.187012
2018-12-03,116.378761,116.619064,107.415657,108.925018,108.925018,1772756193;361.04599
2018-12-04,108.803162,113.142914,107.402718,110.214188,110.214188,1748116495;363.183014
2018-12-05,110.335518,110.598610,102.475555,102.475555,102.475555,1990157607;388.949005
2018-12-06,102.450592,104.103493,91.761055,91.761055,91.761055,2310716932;388.78299
2018-12-07,91.649834,96.089844,83.469719,93.294563,93.294563,2554304530;395.536011
2018-12-08,93.410080,97.059883,86.825668,92.159637,92.159637,1855759401;415.562988
2018-12-09,92.035431,98.900032,91.031281,95.142059,95.142059,1875567180;417.562988
2018-12-10,94.992172,96.257301,90.654251,91.685654,91.685654,1756437577;415.479004
2018-12-11,91.578934,92.782326,87.688408,88.945305,88.945305,1707497898;451.937988
2018-12-12,88.610703,92.240555,88.263557,90.593300,90.593300,1533050103;434.997009
2018-12-13,90.655228,91.111603,85.518311,86.539314,86.539314,1754475622;433.755005
2018-12-14,86.630356,87.144943,83.226479,84.308296,84.308296,1651491877;444.182007
2018-12-15,84.279694,85.342743,82.829887,84.440811,84.440811,1496176898;465.321014
2018-12-16,84.469406,87.568123,84.469406,85.262100,85.262100,1565817037;454.93399
2018-12-17,85.382111,96.805054,85.382111,95.133827,95.133827,2101453024;456.078003
2018-12-18,95.108040,101.320236,92.968521,101.112457,101.112457,2277514076;463.615997
2018-12-19,101.683846,108.549057,100.691460,101.268578,101.268578,2456482115;462.321991
2018-12-20,101.090439,117.170128,100.639961,116.216873,116.216873,3063842618;442.684998
2018-12-21,115.835403,119.094162,107.584793,109.496231,109.496231,2632539990;438.639008
2018-12-22,109.455940,116.759499,107.503166,116.759499,116.759499,2338772939;436.571991
2018-12-23,117.273895,133.075302,117.273895,130.765259,130.765259,3579715061;442.401001
2018-12-24,130.641663,157.668701,130.641663,140.238007,140.238007,4370343387;454.984985
2018-12-25,140.997589,140.997589,125.113289,129.844345,129.844345,3298280609;455.653015
2018-12-26,129.888824,136.677246,126.292908,131.865631,131.865631,2720469126;417.273987
2018-12-27,131.923584,132.677063,115.650101,116.575912,116.575912,2612804378;422.822998
2018-12-28,116.898201,137.647018,115.693130,137.647018,137.647018,3130201009;422.278992
2018-12-29,138.468781,147.034332,134.570175,138.018341,138.018341,3169029972;432.983002
2018-12-30,137.627457,140.689087,133.982330,139.859451,139.859451,2660086834;426.619995
2018-12-31,140.031067,140.181152,132.519394,133.368256,133.368256,2358360234;430.566986
2019-01-01,133.418152,141.397507,132.650711,140.819412,140.819412,2258709868;434.334015
2019-01-02,141.519516,156.929138,140.650955,155.047684,155.047684,3328240369;433.437988
2019-01-03,155.196045,155.863052,147.198364,149.135010,149.135010,2676164880;430.010986
2019-01-04,148.912888,156.878983,147.907104,154.581940,154.581940,3126192535;433.091003
2019-01-05,154.337418,160.824890,154.337418,155.638596,155.638596,3338211928;431.959991
2019-01-06,155.804230,159.371445,152.085922,157.746201,157.746201,3231294371;429.105011
2019-01-07,157.809494,158.450424,151.150726,151.699219,151.699219,2712108388;458.048004
2019-01-08,151.967545,153.625778,148.669540,150.359634,150.359634,2459808140;453.230011
2019-01-09,150.554688,153.622253,150.288376,150.803116,150.803116,2369241197;447.610992
2019-01-10,150.843506,152.148270,126.529373,128.625183,128.625183,3397734456;447.990997
2019-01-11,127.813965,130.165939,125.244942,127.548325,127.548325,2667585234;448.428009
2019-01-12,127.528084,128.666122,125.446754,125.966530,125.966530,2212109224;435.690002
2019-01-13,125.907227,126.267876,116.085968,116.897804,116.897804,2268263944;432.371002
2019-01-14,116.979095,130.856735,116.967560,129.068726,129.068726,2798085735;430.306
2019-01-15,129.172684,130.743561,120.311523,122.032715,122.032715,2735449164;364.330994
2019-01-16,121.809242,127.118248,121.441414,123.547066,123.547066,2746469340;387.536011
2019-01-17,123.573540,124.270721,120.817032,123.741920,123.741920,2594091285;382.299011
2019-01-18,123.654655,123.841690,120.241898,121.010262,121.010262,2305389800;387.167999
2019-01-19,121.614426,125.904228,121.161034,124.519020,124.519020,3048261797;380.148987
2019-01-20,124.632401,125.070389,118.702324,119.474831,119.474831,2964108269;420.230011
2019-01-21,119.636459,119.715439,116.157440,117.157852,117.157852,2421720343;410.261993
2019-01-22,117.110756,119.664345,114.676682,118.747551,118.747551,2552507405;382.492004
2019-01-23,118.713814,119.422798,116.376648,117.452606,117.452606,2556952198;387.490997
2019-01-24,117.462784,118.032104,116.006798,117.362885,117.362885,2520843420;402.971008
2019-01-25,117.594955,117.802994,115.830154,116.378342,116.378342,2606881898;391.726013
2019-01-26,116.373528,118.084114,115.980576,116.488739,116.488739,2412181169;392.153015
2019-01-27,116.510315,116.685410,113.405289,113.405289,113.405289,2775888287;394.971985
2019-01-28,113.285233,113.688232,103.336464,106.589973,106.589973,3366895505;380.289001
2019-01-29,106.721954,107.165787,103.999229,105.598213,105.598213,2900418606;379.473999
2019-01-30,105.407204,109.452980,104.843796,108.907539,108.907539,2874370355;378.255005
2019-01-31,108.900772,110.458359,106.525352,107.061012,107.061012,2828796031;368.766998
2019-02-01,107.147682,108.638710,105.046501,107.609787,107.609787,2541271519;373.056
2019-02-02,107.466415,110.653877,106.764015,110.430260,110.430260,2385157838;374.447998
2019-02-03,110.490318,110.827354,106.563988,107.492668,107.492668,2519334757;369.949005
2019-02-04,107.625824,108.701035,107.067421,107.821602,107.821602,2491888675;389.593994
2019-02-05,107.628166,108.134789,106.909897,107.443520,107.443520,2515863999;386.549011
2019-02-06,107.569305,107.569305,102.934563,104.919289,104.919289,2593048199;376.522003
2019-02-07,104.835777,106.058876,104.409134,104.535301,104.535301,2326764622;376.619995
2019-02-08,104.645050,119.805817,104.194435,119.267746,119.267746,3656841347;373.446991
2019-02-09,119.214111,120.689735,118.000404,119.430885,119.430885,2884650400;376.028992
2019-02-10,119.408966,124.853622,117.105774,124.806488,124.806488,3148766590;381.648987
2019-02-11,124.871536,124.871536,120.311752,121.298393,121.298393,3222473887;379.653992
2019-02-12,121.178574,123.468300,119.600021,122.572289,122.572289,3149576429;384.263
2019-02-13,122.544289,125.550697,121.612495,122.553604,122.553604,3386585799;391.859985
2019-02-14,122.416985,124.451988,121.334892,121.390205,121.390205,3331701628;407.230011
2019-02-15,121.453697,123.660126,121.371918,122.100388,122.100388,3021741615;400.184998
2019-02-16,122.396454,124.134811,122.295303,123.260216,123.260216,2905833287;407.488007
2019-02-17,123.182083,134.460098,123.091614,133.598877,133.598877,4236081130;416.321991
2019-02-18,133.032547,147.686584,133.001938,146.098373,146.098373,5387525773;422.372986
2019-02-19,146.398819,149.929977,145.128464,145.346191,145.346191,5310842625;420.785004
2019-02-20,145.172729,149.554337,142.502121,149.554337,149.554337,4500094965;437.164001
2019-02-21,149.352325,149.352325,144.563812,146.130844,146.130844,3995766856;438.798004
2019-02-22,146.073257,149.268616,145.206543,149.092453,149.092453,3731099284;437.747986
2019-02-23,148.676620,159.125870,147.331055,158.795425,158.795425,4519468458;420.735992
2019-02-24,158.902405,165.549622,135.852661,135.852661,135.852661,5957715043;424.954987
2019-02-25,135.499725,142.525574,135.483841,139.822861,139.822861,4914392068;424.544006
2019-02-26,139.646088,139.976440,136.579605,138.089676,138.089676,3791292839;432.152008
2019-02-27,138.029572,141.336227,131.602921,136.125961,136.125961,4469776860;432.519012
2019-02-28,136.283081,138.847137,135.657593,136.746246,136.746246,4535438953;433.503998
2019-03-01,136.836243,138.995270,136.434784,136.443619,136.443619,3756124824;437.696991
2019-03-02,136.350082,137.184799,132.436386,134.206955,134.206955,3747176425;435.122986
2019-03-03,134.786118,135.849289,131.328857,132.249420,132.249420,3454374053;423.989014
2019-03-04,132.157883,132.729141,125.402702,127.774124,127.774124,4008171341;421.651001
2019-03-05,127.792953,138.229980,126.735298,137.822388,137.822388,4764849990;410.938995
2019-03-06,137.958740,139.968826,136.145920,138.789352,138.789352,4589054219;400.570007
2019-03-07,138.942383,140.857880,137.273132,138.034500,138.034500,4339206292;407.707001
2019-03-08,138.311356,139.499100,133.557693,135.127075,135.127075,4678816794;414.321014
2019-03-09,134.887558,139.119415,134.677124,137.965332,137.965332,5011918715;413.971985
2019-03-10,138.180496,138.270309,135.685684,136.758682,136.758682,4578438499;414.859985
2019-03-11,136.849533,137.353409,133.102798,133.834030,133.834030,4689807419;417.131012
2019-03-12,134.012848,135.273468,130.944153,134.442886,134.442886,4709988000;421.690002
2019-03-13,134.611771,134.611771,132.719727,133.263077,133.263077,4265162099;411.623993
2019-03-14,133.203903,135.180847,132.750076,133.711594,133.711594,4476532147;414.065002
2019-03-15,133.567154,138.395142,133.567154,137.691788,137.691788,4506861856;416.437988
2019-03-16,137.911957,144.558441,137.911957,142.398178,142.398178,4839003569;416.829987
2019-03-17,142.238297,142.371918,139.323517,140.000549,140.000549,3827157729;417.010986
2019-03-18,140.104858,142.267212,138.841553,139.374603,139.374603,4551739879;420.621002
2019-03-19,139.254013,140.989059,139.143021,140.519196,140.519196,4251488129;409.548004
2019-03-20,140.484711,140.945572,138.307037,140.686356,140.686356,4664134462;410.444
2019-03-21,140.478485,141.003235,135.855423,136.636063,136.636063,5087247796;413.755005
2019-03-22,136.562256,138.794296,136.228607,137.181442,137.181442,4490899266;413.307007
2019-03-23,137.039871,139.385391,136.912018,138.239868,138.239868,4436568613;418.088989
2019-03-24,138.315353,138.375610,136.313751,136.986923,136.986923,4266845458;418.040985
2019-03-25,137.081360,137.695343,133.490158,135.031021,135.031021,4480516753;416.394012
2019-03-26,135.054321,135.460358,133.757339,135.460358,135.460358,4499271679;417.177002
2019-03-27,135.454361,141.075470,135.341660,140.988159,140.988159,5228240093;417.945007
2019-03-28,141.005844,141.007935,138.425171,139.416473,139.416473,4163212475;426.765015
2019-03-29,139.343201,142.549240,138.045105,142.497421,142.497421,5125602702;424.230988
